InvoiceID,Branch,City,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Total,Date,Time,Payment
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,116.1405,3/26/2019,19:28,Credit card
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,597.0405,1/15/2019,20:44,Cash
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,93.744,3/14/2019,11:16,Ewallet
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,143.22,2/3/2019,10:31,Credit card
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,182.91,2/22/2019,12:30,Ewallet
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,384.72,1/24/2019,15:05,Ewallet
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,267.3405,1/25/2019,18:30,Ewallet
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,817.236,3/9/2019,13:18,Credit card
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,300.216,2/17/2019,15:28,Ewallet
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,608.076,1/11/2019,11:52,Cash
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,197.925,2/27/2019,18:24,Ewallet
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,232.638,3/25/2019,15:19,Ewallet
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,810.6,2/11/2019,10:38,Credit card
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,757.365,1/31/2019,15:12,Credit card
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,536.592,1/20/2019,17:48,Ewallet
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,56.1225,3/26/2019,11:07,Ewallet
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,233.1,1/20/2019,15:48,Credit card
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,801.864,3/5/2019,19:40,Ewallet
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,239.589,1/5/2019,20:30,Credit card
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,86.247,2/13/2019,13:59,Cash
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,401.688,3/16/2019,18:51,Cash
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,72.009,1/15/2019,17:24,Cash
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,401.268,2/26/2019,11:58,Ewallet
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,631.1445,2/27/2019,19:01,Credit card
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,499.7265,2/17/2019,16:50,Ewallet
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,55.041,2/6/2019,10:22,Credit card
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,137.865,1/17/2019,16:46,Cash
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,151.515,1/22/2019,18:08,Credit card
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,480.0285,3/5/2019,18:02,Credit card
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,98.049,1/3/2019,13:07,Cash
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,132.5625,3/20/2019,17:52,Cash
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,830.3715,1/31/2019,20:32,Ewallet
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,183.12,2/19/2019,19:24,Cash
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,397.992,2/11/2019,16:06,Ewallet
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,32.151,2/5/2019,14:14,Credit card
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,369.684,3/3/2019,17:36,Cash
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,53.34,2/24/2019,13:08,Ewallet
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,548.163,2/4/2019,16:09,Credit card
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,603.876,2/19/2019,11:33,Ewallet
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,57.6975,1/23/2019,10:18,Credit card
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,190.4805,1/14/2019,10:55,Credit card
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,432.9885,1/17/2019,15:15,Ewallet
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,48.7305,3/3/2019,20:06,Credit card
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,287.91,2/15/2019,20:21,Credit card
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,1022.385,1/15/2019,13:48,Credit card
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,680.61,2/27/2019,12:52,Credit card
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,97.881,2/26/2019,12:28,Credit card
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,57.078,3/15/2019,16:26,Ewallet
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,63.9135,1/24/2019,13:24,Cash
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,257.145,2/22/2019,15:15,Cash
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,97.419,3/15/2019,10:50,Credit card
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,455.1225,2/11/2019,18:38,Ewallet
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,144.963,1/12/2019,16:45,Ewallet
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,253.68,3/3/2019,19:30,Ewallet
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,495.3165,3/23/2019,13:23,Ewallet
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,462.672,3/4/2019,11:27,Cash
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,714.3255,2/23/2019,11:12,Cash
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,325.374,3/17/2019,16:36,Cash
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,195.678,1/16/2019,18:41,Credit card
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,210.966,1/8/2019,17:12,Cash
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,18.6375,1/14/2019,10:38,Cash
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,652.89,1/31/2019,10:33,Ewallet
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,90.3,3/15/2019,14:38,Ewallet
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,422.73,2/24/2019,18:06,Credit card
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,341.0925,2/8/2019,12:52,Credit card
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,99.9075,3/22/2019,14:00,Cash
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,408.408,1/24/2019,10:57,Cash
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,446.964,3/14/2019,16:45,Ewallet
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,333.984,1/23/2019,11:15,Cash
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,284.592,1/19/2019,20:29,Ewallet
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,403.872,1/27/2019,20:03,Credit card
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,247.59,2/3/2019,14:35,Credit card
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,222.138,3/25/2019,16:32,Ewallet
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,100.128,2/24/2019,10:10,Credit card
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,10.6785,2/7/2019,14:15,Cash
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,216.4365,3/4/2019,10:05,Cash
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,441.588,2/14/2019,11:36,Credit card
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,92.442,1/29/2019,18:15,Credit card
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,681.4395,1/28/2019,13:53,Credit card
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,130.032,3/26/2019,18:37,Credit card
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,681.975,3/24/2019,18:27,Cash
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,779.31,1/1/2019,14:42,Credit card
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,88.704,1/24/2019,17:43,Cash
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,262.794,2/25/2019,18:37,Cash
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,99.54,1/9/2019,16:34,Cash
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,95.865,2/14/2019,14:42,Ewallet
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,299.3655,3/12/2019,11:01,Ewallet
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,54.999,3/26/2019,19:44,Cash
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,202.335,1/9/2019,13:34,Ewallet
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,281.169,1/2/2019,20:08,Credit card
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,586.635,1/15/2019,15:01,Cash
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,184.086,1/1/2019,11:40,Ewallet
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,163.611,2/15/2019,15:21,Cash
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,63.315,2/28/2019,17:38,Cash
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,82.887,3/2/2019,16:16,Credit card
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,31.227,2/13/2019,18:15,Credit card
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,22.386,1/26/2019,12:43,Cash
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,295.407,1/30/2019,11:32,Credit card
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,76.923,1/27/2019,18:08,Ewallet
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,23.499,1/30/2019,17:08,Credit card
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,688.716,1/8/2019,19:38,Cash
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,624.33,1/19/2019,13:11,Cash
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,77.805,1/25/2019,11:05,Cash
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,206.808,2/19/2019,10:12,Ewallet
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,390.9465,1/14/2019,15:42,Ewallet
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,554.295,2/25/2019,11:58,Ewallet
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,503.7375,1/23/2019,14:21,Ewallet
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,345.0195,2/16/2019,10:52,Cash
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,177.408,1/1/2019,19:31,Cash
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,118.902,3/7/2019,18:35,Cash
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,362.817,2/15/2019,13:51,Cash
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,450.1035,1/23/2019,12:35,Cash
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,90.5835,2/20/2019,13:24,Ewallet
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,26.796,1/8/2019,18:06,Ewallet
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,106.596,3/17/2019,11:55,Credit card
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,375.3645,1/12/2019,11:42,Cash
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,250.7085,1/8/2019,14:30,Cash
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,106.5015,1/26/2019,15:11,Ewallet
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,760.452,3/15/2019,14:48,Credit card
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,131.922,1/17/2019,12:36,Ewallet
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,76.5765,1/8/2019,19:09,Credit card
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,271.278,1/6/2019,13:35,Ewallet
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,182.427,2/16/2019,10:33,Credit card
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,59.325,3/13/2019,15:45,Ewallet
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,225.015,1/28/2019,11:51,Cash
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,561.078,1/18/2019,17:26,Cash
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,97.818,3/19/2019,11:52,Credit card
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,548.184,3/15/2019,14:04,Ewallet
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,54.9675,2/12/2019,17:49,Cash
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,41.7375,2/25/2019,20:19,Cash
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,756.168,3/21/2019,16:08,Credit card
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,101.64,1/19/2019,10:17,Ewallet
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,348.705,1/8/2019,14:25,Ewallet
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,85.512,3/30/2019,12:51,Credit card
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,335.895,2/20/2019,15:18,Credit card
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,216.846,3/30/2019,12:45,Ewallet
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,175.014,3/19/2019,13:37,Cash
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,335.013,1/13/2019,10:03,Cash
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,92.295,2/5/2019,19:42,Ewallet
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,771.435,3/23/2019,13:14,Ewallet
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,102.396,3/13/2019,12:47,Ewallet
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,807.66,3/17/2019,19:53,Ewallet
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,439.215,2/21/2019,10:26,Cash
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,486.444,2/7/2019,15:06,Cash
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,485.5725,3/2/2019,16:35,Credit card
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,148.995,3/6/2019,20:57,Cash
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,317.835,2/6/2019,15:16,Credit card
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,832.944,1/28/2019,17:47,Credit card
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,446.439,1/18/2019,16:23,Ewallet
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,297.801,2/5/2019,10:17,Cash
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,629.16,3/2/2019,13:50,Cash
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,331.128,2/9/2019,19:17,Ewallet
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,423.738,1/14/2019,14:00,Credit card
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,193.074,2/9/2019,12:02,Ewallet
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,145.5825,3/26/2019,20:21,Credit card
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,84.7455,1/28/2019,17:35,Cash
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,122.472,2/14/2019,12:42,Ewallet
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,329.196,3/24/2019,17:56,Cash
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,888.405,2/9/2019,18:58,Credit card
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,435.12,3/24/2019,14:08,Credit card
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,167.034,3/27/2019,16:30,Ewallet
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,514.605,1/27/2019,10:44,Credit card
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,91.8225,3/27/2019,20:29,Credit card
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,235.746,1/19/2019,11:43,Ewallet
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,782.208,2/7/2019,10:09,Cash
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,431.256,1/31/2019,10:00,Ewallet
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,313.74,2/25/2019,18:45,Cash
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,223.587,2/2/2019,12:40,Cash
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,44.9925,3/14/2019,15:36,Credit card
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,397.614,3/11/2019,12:04,Cash
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,217.2555,2/22/2019,11:26,Ewallet
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,82.719,3/2/2019,12:36,Ewallet
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,338.2155,3/10/2019,15:06,Credit card
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,103.131,2/8/2019,10:58,Cash
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,26.733,2/22/2019,12:10,Credit card
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,611.079,1/10/2019,10:31,Credit card
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,221.886,3/14/2019,13:49,Ewallet
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,57.876,1/10/2019,11:10,Ewallet
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,92.7255,2/15/2019,17:38,Credit card
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,374.409,1/13/2019,17:54,Credit card
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,833.9625,2/15/2019,20:51,Credit card
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,53.151,3/2/2019,19:26,Ewallet
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,629.496,3/24/2019,13:33,Ewallet
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,175.035,2/2/2019,14:05,Credit card
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,781.62,2/27/2019,11:40,Ewallet
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,470.988,1/20/2019,12:27,Ewallet
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,397.845,1/3/2019,20:24,Ewallet
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,270.018,1/24/2019,20:59,Ewallet
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,579.8415,1/5/2019,19:48,Ewallet
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,469.77,3/30/2019,10:18,Cash
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,290.0835,2/17/2019,16:27,Cash
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,360.927,3/21/2019,17:04,Ewallet
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,279.384,3/2/2019,18:14,Ewallet
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,943.299,3/27/2019,10:43,Cash
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,479.64,1/19/2019,19:30,Ewallet
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,266.6475,2/19/2019,14:53,Credit card
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,74.088,3/28/2019,20:14,Cash
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,690.018,1/5/2019,11:51,Credit card
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,176.925,3/26/2019,14:13,Credit card
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,56.469,2/3/2019,20:13,Ewallet
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,188.0025,2/6/2019,18:44,Ewallet
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,222.012,2/24/2019,14:26,Ewallet
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,125.7165,2/21/2019,12:40,Ewallet
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,68.985,1/9/2019,18:43,Ewallet
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,263.97,2/25/2019,13:22,Ewallet
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,88.368,1/13/2019,13:58,Cash
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,415.233,2/9/2019,11:45,Cash
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,312.8895,1/6/2019,11:51,Cash
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,477.1305,1/10/2019,17:16,Cash
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,289.926,2/7/2019,15:55,Cash
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,165.9,1/9/2019,12:07,Cash
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,932.337,2/19/2019,15:07,Cash
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,96.579,3/18/2019,15:29,Cash
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,43.869,2/5/2019,18:45,Cash
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,16.275,3/19/2019,15:23,Credit card
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,304.983,3/30/2019,20:37,Cash
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,69.993,1/26/2019,14:41,Credit card
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,80.367,3/2/2019,18:18,Credit card
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,314.685,3/4/2019,15:27,Ewallet
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,255.1815,1/13/2019,12:55,Credit card
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,49.77,3/25/2019,18:02,Cash
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,181.0725,3/11/2019,19:44,Credit card
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,888.615,1/1/2019,11:36,Credit card
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,271.2885,2/10/2019,13:51,Ewallet
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,640.038,1/26/2019,15:17,Cash
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,252.252,2/11/2019,15:29,Cash
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,180.873,2/7/2019,17:59,Cash
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,104.832,3/6/2019,11:55,Credit card
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,313.572,3/4/2019,10:39,Cash
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,167.58,2/26/2019,15:10,Ewallet
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,26.7225,3/10/2019,18:10,Credit card
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,71.1585,2/4/2019,20:43,Credit card
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,250.278,1/19/2019,12:46,Cash
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,244.23,1/23/2019,17:44,Cash
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,921.186,3/14/2019,14:19,Ewallet
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,734.706,1/23/2019,10:33,Cash
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,708.3195,1/9/2019,11:40,Cash
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,334.4775,2/7/2019,19:30,Ewallet
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,30.996,2/18/2019,14:42,Ewallet
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,520.8,1/3/2019,19:08,Credit card
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,864.57,3/29/2019,19:12,Ewallet
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,633.108,1/28/2019,15:46,Credit card
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,296.94,3/22/2019,19:06,Credit card
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,804.3,1/24/2019,18:10,Ewallet
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,121.863,3/10/2019,20:46,Ewallet
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,183.645,2/22/2019,18:35,Ewallet
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,63.9975,2/18/2019,11:40,Ewallet
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,42.3675,1/29/2019,13:46,Ewallet
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,1022.49,3/2/2019,17:16,Ewallet
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,33.432,2/9/2019,13:22,Cash
